"TargetFile","Key","SourceEnglish","ProposedMalay","Status","Note"
"lang/ms_MY/install.lang","SetAtLeastOneOptionAsUrlParameter","Set at least one option as a parameter in URL with value 'test' or 'confirmed'. For example:  '...repair.php?standard=confirmed'","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","NothingToDelete","Nothing to clean/delete","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","NothingToDo","Nothing to do","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationFixData","Fix for denormalized data","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationOrder","Data migration for customer's orders","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationSupplierOrder","Data migration for vendor's orders","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationProposal","Data migration for commercial proposals","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationInvoice","Data migration for customer's invoices","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContract","Data migration for contracts","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationSuccessfullUpdate","Upgrade successful","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationUpdateFailed","Failed upgrade process","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationRelationshipTables","Data migration for relationship tables (%s)","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationPaymentsUpdate","Payment data correction","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationPaymentsNumberToUpdate","%s payment(s) to update","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationProcessPaymentUpdate","Update payment(s) %s","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationPaymentsNothingToUpdate","No more things to do","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationPaymentsNothingUpdatable","No more payments that can be corrected","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsUpdate","Contract data correction","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsNumberToUpdate","%s contract(s) to update","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsLineCreation","Create contract line for contract ref %s","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsNothingToUpdate","No more things to do","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsFieldDontExist","Field fk_facture does not exist anymore. Nothing to do.","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsEmptyDatesUpdate","Contract empty date correction","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsEmptyDatesUpdateSuccess","Contract empty date correction done successfully","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsEmptyDatesNothingToUpdate","No contract empty date to correct","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsEmptyCreationDatesNothingToUpdate","No contract creation date to correct","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsInvalidDatesUpdate","Bad value date contract correction","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsInvalidDateFix","Correct contract %s (Contract date=%s, Starting service date min=%s)","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsInvalidDatesNumber","%s contracts modified","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsInvalidDatesNothingToUpdate","No date with bad value to correct","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsIncoherentCreationDateUpdate","Bad value contract creation date correction","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsIncoherentCreationDateUpdateSuccess","Bad value contract creation date correction done successfully","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractsIncoherentCreationDateNothingToUpdate","No bad value for contract creation date to correct","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationReopeningContracts","Open contract closed by error","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationReopenThisContract","Reopen contract %s","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationReopenedContractsNumber","%s contracts modified","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationReopeningContractsNothingToUpdate","No closed contract to open","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationBankTransfertsUpdate","Update links between bank entry and a bank transfer","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationBankTransfertsNothingToUpdate","All links are up to date","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationShipmentOrderMatching","Sendings receipt update","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationDeliveryOrderMatching","Delivery receipt update","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationDeliveryDetail","Delivery update","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationStockDetail","Update stock value of products","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationMenusDetail","Update dynamic menus tables","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationDeliveryAddress","Update delivery address in shipments","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationProjectTaskActors","Data migration for table llx_projet_task_actors","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationProjectUserResp","Data migration field fk_user_resp of llx_projet to llx_element_contact","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationProjectTaskTime","Update time spent in seconds","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationActioncommElement","Update data on actions","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationPaymentMode","Data migration for payment type","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationCategorieAssociation","Migration of categories","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationEvents","Migration of events to add event owner into assignment table","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationEventsContact","Migration of events to add event contact into assignment table","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationRemiseEntity","Update entity field value of llx_societe_remise","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationRemiseExceptEntity","Update entity field value of llx_societe_remise_except","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationUserRightsEntity","Update entity field value of llx_user_rights","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationUserGroupRightsEntity","Update entity field value of llx_usergroup_rights","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationUserPhotoPath","Migration of photo paths for users","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationFieldsSocialNetworks","Migration of users fields social networks (%s)","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationReloadModule","Reload module %s","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationResetBlockedLog","Reset module BlockedLog for v7 algorithm","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationImportOrExportProfiles","Migration of import or export profiles (%s)","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationHolidayPath","Migration of file paths for holidays","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","ShowNotAvailableOptions","Show unavailable or not recommended options","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","HideNotAvailableOptions","Hide unavailable or not recommended options","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","ErrorFoundDuringMigration","Error(s) were reported during the migration process so next step is not available. To ignore errors, you can <a href=""%s"">click here</a>, but the application or some features may not work correctly until the errors are resolved.","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","YouTryInstallDisabledByDirLock","The install/upgrade pages have been disabled for security (directory renamed with .lock suffix).<br>","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","YouTryInstallDisabledByFileLock","The install/upgrade pages have been disabled for security (by the existence of a lock file <strong>install.lock</strong> in the dolibarr documents directory).<br>","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","YouTryUpgradeDisabledByMissingFileUnLock","The application tried to self-upgrade, but the upgrade process is currently not allowed.<br>","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","ClickHereToGoToApp","Click here to go to your application","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","ClickOnLinkOrRemoveManualy","If an upgrade is in progress, please wait. If not, click on the following link. If you always see this same page, you must remove/rename the file install.lock in the documents directory.","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","ClickOnLinkOrCreateUnlockFileManualy","If an upgrade is in progress, please wait... If not, you must remove the file install.lock (or create a file upgrade.unlock for upgrade) into the Dolibarr documents directory.","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","Loaded","Loaded","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","FunctionTest","Function test","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","NodoUpgradeAfterDB","No action requested by external modules after upgrade of database","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","NodoUpgradeAfterFiles","No action requested by external modules after upgrade of files or directories","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationContractLineRank","Migrate Contract Line to use Rank (and enable Reorder)","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationProductLotPath","Migrate Product Batch files path","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationAccountancyBookkeeping","Migrate accountancy bookkeeping to use a ref","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","InvoiceExportModelsMigration","Migrate invoice export models","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationApiRestTokens","Migrate user's API keys to llx_oauth_token","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigratedTokens","%s token(s) migrated","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","InitAHMACKeyForBlockedLog","Initialization of the BLOCKEDLOG_HMAC_KEY constant for the new HMAC encryption of Unalterable Log module","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/install.lang","MigrationAlreadyDone","This migration appears to have already been completed.","","missing","Sprint 22C projects.lang + install.lang bulk batch 6"
